UUID,Display Name,Match Result Key,disp,targetMainNaics,Categories,Al Lna Ics,Industries,Ma Inna Ics,Naic Sse Ctor,Main City,Pi I,Displayname2,Pi I2,Display Nam E3,Pi I3,Main Address,It Spend Industry I Dc,Emails
030d352c-e244-4afa-b194-7dea708eea3f,Jdj Farms INC.,";JDJ FARMS, INC.;;;ATHENS;TX;;;",precedence,11,2,111999;115210,2,115210,Agriculture,Athens,FALSE,"Jdj Farms, INC.",FALSE,,,,Professional Services,
030d8e9b-62ac-4caf-85e1-55a270632040,Mckenzie Farms LLC,";MCKENZIE FARMS, LLC;;;FLOWER MOUND;TX;;;",,11,2,812990;111999,2,111999,Agriculture,Flower Mound,FALSE,"Mckenzie Farms, LLC",FALSE,,,,Process: Consumer products,
030e2605-e6a2-400a-ade6-34e603315529,Ferme la Croisee inc.,;FERME LA CROISEE.;;;SAINT FABIEN;QC;;;,,11,4,112120;424410,2,112120,Agriculture,Saint-Fabien,FALSE,Ferme LA Croisee INC.,FALSE,,,,Resource Industries,
031257f7-b6c1-4742-a655-b130c985da98,Christian Colliery Company,;CHRISTIAN COLLIERY COMPANY;;;LAKE WORTH;FL;;;,keyword,11,2,813110;113110,2,113110,Agriculture,Lake Worth,FALSE,,,,,,Resource Industries,
031824aa-b264-469f-a004-3a92c614d210,T-1 Bar Farms INC.,";T-1 BAR FARMS, INC.;;;Booker;TX;;;",precedence,11,2,111999;112111,2,112111,Agriculture,Booker,FALSE,"T-1 Bar Farms, INC.",FALSE,,,,Resource Industries,
031a8375-504c-47c0-a67e-e9aad6581db8,Woldemar Quapp Farmer,;WOLDEMAR QUAPP FARMER;;;BASHAW;AB;;;,,42,2,111999;423820,2,111999,Agriculture,Bashaw,FALSE,Gordon Quapp,FALSE,,,,Process: Consumer products,
032678d1-f0be-4041-b0f2-37a5a95f8fda,Sherratt Farms,;SHERRATT FARMS;;;Cedar City;UT;;;,precedence,11,2,111999;112410,2,112410,Agriculture,Cedar City,FALSE,,,,,,Resource Industries,
03289a56-4637-4f29-9391-67a83bd1fcab,Shawn Hughes,;SHAWN HUGHES;;;PERRYTON;TX;;;,,11,2,11511;42451,2,11511,Agriculture,Perryton,TRUE,Perryton Equity Exchange,FALSE,,,,Professional Services,
0341935f-68ed-48b3-8d4b-5e9d742bdb84,Healthy Harvest Farms INC.,;HEALTHY HARVEST FARMS.;;;CALGARY;AB;;;,precedence,11,3,111999;484121,2,111999,Agriculture,Calgary,FALSE,Harvest Farms,FALSE,,,,Process: Consumer products,
03484b9a-e85f-495a-a2b2-dcef62ffcb19,Shabatura Produce,;SHABATURA PRODUCE;;;;;;;,precedence,44,6,445230;111150;111999;111219;111330;111422,2,111330,Agriculture,,FALSE,,,,,,Resource Industries,
0361ecb3-4d77-47fd-85d2-c0383cad51ab,Jackson Hewitt Tax Service,;KE FARMER ENTERPRISES;;716 E ASH STE D;GOLDSBORO;NC;GOLDSBORO;NC;;;,precedence,541,2,541213;111999,2,111999,Agriculture,Goldsboro,partial,KE Farmer Enterprises INC,FALSE,"KE Farmer Enterprises, Inc.",FALSE,,Process: Consumer products,
036e347b-4433-4dda-8013-25ff2630cdf2,Ferme Fleur DU Jour INC,;FERME FLEUR DU JOUR INC.;;380 RTE 116;LYSTER;QC;G0S 1V0;CA;;,precedence,11,4,111140;112120,2,111140,Agriculture,Lyster,FALSE,Ferme Fleur DU Jour INC.,FALSE,,,,Resource Industries,
0370351b-5f92-4882-839e-c36fc0536da6,Perdue Farms Incorporated,;PERDUE FARMS INCORPORATED;;;Lebanon;IN;;;,precedence,11,2,11233;111999,2,111999,Agriculture,Lebanon,FALSE,,,,,,Process: Consumer products,
037d04d4-75bb-4bf3-80fe-96cfc8127c27,Entreprise Malisson INC,;ENTREPRISE MALISSON INC.;;935 RTE 125;STE-JULIENNE;QC;J0K 2T0;CA;;,precedence,44,5,112110;445210;112111,2,112110,Agriculture,Sainte-Julienne,FALSE,Entreprise Malisson INC.,FALSE,,,,Resource Industries,
03803a1d-1118-4c38-9688-db483844942a,Mud Creek Farms JV,;MUD CREEK FARMS JV;;;WALLA WALLA;WA;;;,precedence,11,3,484239;111999;111199,2,111999,Agriculture,Walla Walla,FALSE,Mud Creek Farms,FALSE,Jeff Schulke,TRUE,,Process: Consumer products,
0384ce73-e6eb-4619-840b-5fe5e6d61290,Teresa Irons,;TERESA IRONS;;;SUFFOLK;VA;;;,,11,2,111120;212299,2,111120,Agriculture,Suffolk,TRUE,,,,,,Resource Industries,
03859e13-8f24-4db1-84d6-869b409822b2,Wolfe & Farmer Attorneys at Law,;WOLFE & FARMER ATTORNEYS AT LAW;;;NORTON;VA;;;,precedence,541,2,541110;111999,2,111999,Agriculture,Norton,partial,,,,,,Process: Consumer products,
03972e24-fe3b-4070-be73-a97dacfaba50,"Wes-Mon-Ty Resource Conservation And Development Project, In",";WES-MON-TY RESOURCE CONSERVATION AND DEVELOPMENT PROJECT, IN,WES MON TY RESOURCE CONSERVATION AND DEVELOPMENT PROJECT;;;PHILIPPI;WV;;;",alwayssecondary,11,2,813312;115310,2,115310,Agriculture,Philippi,FALSE,"Wes-Mon-Ty Resource Conservation And Development Project, IN",FALSE,Wes-Mon-Ty Rc&D,TRUE,,Professional Services,
03a4813a-2573-4290-b805-fd614e2d79c0,Circle K Cattle Company LLC,;CIRCLE K CATTLE COMPANY;;;SUMMERFIELD;FL;;;,precedence,11,2,447110;112110,2,112110,Agriculture,Summerfield,FALSE,,,,,,Resource Industries,
03a5ce9e-9794-4cc2-821d-e6f1b8f751b9,Mossleigh Farm INC.,";MOSSLEIGH FARM, INC.;;;Brookshire;TX;;;",precedence,11,2,111999;112111,2,112111,Agriculture,Brookshire,FALSE,"Mossleigh Farm, INC.",FALSE,,,,Resource Industries,
03afeeca-119b-4979-8fd5-2d0686614097,Ninety Nine Cent Depot,;NINETY NINE CENT DEPOT;;;WOODBRIDGE;ON;;;,precedence,23,4,115210;236115;236118,2,115210,Agriculture,Woodbridge,FALSE,Ninety-Nine Cents Depot,FALSE,,,,Professional Services,
ac1b7765-fcde-442f-9c24-a89ead5913e9,Bosman Dairy,;BOSMAN DAIRY;;;TIPTON;CA;;;,precedence,11,2,11112;112120,2,112120,Agriculture,Tipton,FALSE,"Bosman Dairy, Llc",FALSE,,,,Resource Industries,
ac205de4-071c-49d6-9a1d-b09b7bfcad58,John Michelina Karen Alberts,;RICHARD HARP;;;LIVE OAK;CA;;;,,11,4,49319;493120;111999;111336,2,111336,Agriculture,Live Oak,TRUE,Micheli Farms INC,FALSE,Richard Harp,TRUE,,Resource Industries,
ac44ef97-b70e-4d09-8f58-4047c6659b2a,Sean V Doherty Farms,;SEAN V DOHERTY FARMS;;;DUNNIGAN;CA;;;,precedence,11,3,111999;48412;11112,2,111999,Agriculture,Arbuckle,partial,,,,,,Process: Consumer products,
acfa75d6-fa50-4368-950b-aa51c07161d3,Oceano Ice Company,;OCEANO FARMING COMPANY;;;OCEANO;CA;;;,precedence,51,2,51912;111999,2,111999,Agriculture,Oceano,FALSE,Oceano Farming Company,FALSE,Oceano,FALSE,,Process: Consumer products,
ad219ebd-5292-4fcd-926c-25fa1f8d1115,Pinheiro & Deniz Dairy,;PINHEIRO & DENIZ DAIRY;;;GLENN;CA;;;,precedence,11,2,11212;11112,2,11112,Agriculture,Glenn,FALSE,Pinheiro & Deniz Partnership,FALSE,Deniz & Pinheiro,FALSE,,Resource Industries,
ad4ac12b-c4f7-4f18-8732-f179744b40b8,Peter Mirande Jr.,;PETER MIRANDE JR.;;;GLENN;CA;;;,precedence,11,3,48412;11112;111999,2,11112,Agriculture,Glenn,TRUE,Peter R Mirande JR,TRUE,Cami Mirande,TRUE,,Resource Industries,
aef3f894-c925-45f5-8d70-9da01f3b16cc,Mendonca Orchards INC,;MENDONCA ORCHARDS INC;;;Chico;CA;;;,precedence,11,3,11421;111335;11132,2,111335,Agriculture,Chico,FALSE,,,,,,Resource Industries,
aff7470c-9edb-4a0d-afba-d08d36711b60,Sierra Vista Dairy LP,;SIERRA VISTA DAIRY LP;;;Denair;CA;;;,precedence,11,2,11212;11112,2,11212,Agriculture,Denair,partial,,,,,,Resource Industries,
b07666b9-cf7a-465d-bba6-76bb0ba7aa68,Simson Land & Livestock CO.,;SIMSON LAND & LIVESTOCK;;;GLENN;CA;;;,precedence,11,4,11115;11211;11112;11116,2,11116,Agriculture,Glenn,FALSE,Simson Land & Livestock,FALSE,Rick &Amp; Ron Simson,partial,,Resource Industries,
b356d9c0-8509-4c94-b500-5e7bf9e04836,JD Soares & Sons Farming,;JD SOARES & SONS FARMING;;;TURLOCK;CA;;;,precedence,11,2,48412;111999,2,111999,Agriculture,Delhi,FALSE,Jds & Sons Farming,FALSE,,,,Process: Consumer products,
b41d4af6-d529-4c12-8dfb-cca2c0c0802f,Patrick Garay,;PATRICK GARAY;;;DERRY;NM;;;,precedence,11,2,48412;111999,2,111999,Agriculture,Arrey,TRUE,Mountain View Farms,FALSE,,,,Process: Consumer products,
b667f106-ab75-4581-85f9-bff4e7c7c0a8,Bill Jongsma,;BILL JONGSMA;;;PIXLEY;CA;;;,,11,3,11212;112120;11112,2,112120,Agriculture,Pixley,TRUE,Linda Jongsma,TRUE,James Jongsma,TRUE,,Resource Industries,
b696d0c4-d251-4136-81d4-afacf7e9dd3d,Bear Mountain Dairy,;BEAR MOUNTAIN DAIRY;;;BAKERSFIELD;CA;;;,precedence,11,2,11112;112120,2,112120,Agriculture,Bakersfield,partial,,,,,,Resource Industries,
b70727d0-0cda-456f-b809-95b167fefcb8,Rush Ranch INC,;RUSH RANCH;;;MCALISTER;NM;;;,precedence,11,2,48412;11112,2,11112,Agriculture,Mcalister,FALSE,,,,,,Resource Industries,
b7166b09-f408-40d2-89c1-d703f6049c97,Paul Douglas Harrison,;PAUL DOUGLAS HARRISON;;;CLOVIS;NM;;;,precedence,11,3,11112;111999;48412,2,111999,Agriculture,Clovis,TRUE,Douglas Harrison,TRUE,Harrison Farm,FALSE,,Process: Consumer products,
b7c5b9fb-6b05-443f-a8d1-6c8da3eafc46,Next Year Cattle CO LLC,;NEXT YEAR CATTLE CO;;;CLAYTON;NM;;;,precedence,11,2,1121;11112,2,11112,Agriculture,Clayton,FALSE,,,,,,Resource Industries,
b8eaa45e-6bc3-4b07-bdd5-0d0ff0742336,United States Forest Service - Lassen National Forest,;UNITED STATES FOREST SERVICE - LASSEN NATIONAL FOREST;;;SUSANVILLE;CA;;;,tofix,62,2,621910;115310,2,115310,Agriculture,Susanville,partial,,,,,,Professional Services,
b94dcb27-6f2d-4dd5-b7d2-a93620237904,Paul Nunes,;PAUL NUNES;;;Tulare;CA;;;,,11,4,11212;112111;111998;11112,2,11212,Agriculture,Tulare,TRUE,,,,,,Resource Industries,
b96db92f-d76e-4cdb-90f5-64fa2bb1375b,Wickstrom Dairies LP,;WICKSTROM DAIRIES LP;;;HILMAR;CA;;;,precedence,11,2,11112;11212,2,11212,Agriculture,Hilmar,FALSE,Wickstrom Dairies L.P.,FALSE,,,,Resource Industries,
b9a0498d-b6b8-426c-ae17-212267140e14,United States Forest Service - Ash Creek Forest Service Station,;UNITED STATES FOREST SERVICE - ASH CREEK FOREST SERVICE STATION;;;MCCLOUD;CA;;;,tofix,62,2,115310;621910,2,115310,Agriculture,Mccloud,FALSE,,,,,,Professional Services,
b9e9c288-31e1-48de-86ea-742241208a9a,Louis Giacomazzi,;DINO JOHN GIACOMAZZI 2007 IRREV T;;;HANFORD;CA;;;,precedence,11,3,11112;111999;56299,2,111999,Agriculture,Hanford,TRUE,Jackie Giacomazzi,TRUE,Fred & Don Giacomazzi Farms,partial,,Process: Consumer products,
bcecf124-96ad-4d78-92db-7d09fc5f425e,Willowsford Conservancy,;WILLOWSFORD SYCAMORE POOL;;23501 FOUNDERS;ASHBURN;VA;ASHBURN;VA;;;,alwayssecondary,11,2,111999;813410,2,111999,Agriculture,Ashburn,FALSE,Willowsford Cares,FALSE,"Willowsford Conservancy, Inc.",FALSE,,Process: Consumer products,
43704c13-4f42-4910-8b3d-ee74fd9fe207,"Padget, Donald",";PADGET, DONALD,PADGET;;;GULF BREEZE;FL;;;",precedence,11,2,339112;111999,2,111999,Agriculture,Gulf Breeze,TRUE,"Coastal Oxygen & Medical Supply, LLC",FALSE,,,,Process: Consumer products,
44026ee0-2e76-43ba-ba54-9ee02f086bbd,"Nathe & Sons Construction, LLC",";NATHE, RJ & SONS,NATHE;;;DADE CITY;FL;;;",keyword,23,2,238990;113310,2,113310,Agriculture,Dade City,FALSE,"Nathe & Sons Construction, INC",FALSE,"Elite Brokers Referral Group, LLC",FALSE,,Resource Industries,
ec090844-d699-4c12-a2b3-98b40bfa84f8,Cullipher Farm,;CULLIPHER FARM MARKET;;;VIRGINIA BEACH;VA;;;,,11,7,424480;111999;111150;111219;111419;111334;111333,2,111219,Agriculture,Virginia Beach,FALSE,Cullipher Farm Inc.,FALSE,"Cullipher Farm, Inc.",FALSE,,Resource Industries,
03c87a81-8a7f-4ca4-92bd-b47c09c6ce34,Urie Livestock & Stone LLP,;URIE LIVESTOCK & STONE;;;STEAMBOAT SPRINGS;CO;;;,precedence,21,2,212398;112110,2,112110,Agriculture,Steamboat Springs,FALSE,Urie Livestock LLP,FALSE,,,,Resource Industries,
03c8b6ee-0cab-4fac-a981-465bbeeae378,PH Farms INC.,";PH FARMS, INC.;;;ROBSTOWN;TX;;;",,11,2,424590;111999,2,111999,Agriculture,Robstown,FALSE,"PH Farms, INC.",FALSE,,,,Process: Consumer products,
03c95b49-2d19-463a-a901-c51e6875d10b,Beemer Holsteins LTD,;BEEMER HOLSTEINS LTD;;39240 C & E TRL;RED DEER COUNTY;AB;T4S 2C5;CA;;,precedence,23,2,236115;112120,2,112120,Agriculture,Red Deer County,FALSE,,,,,,Resource Industries,
03d5ee35-0dba-4eb8-8d3b-fb087c03916c,"Rutan Farms, INC.",";RUTAN FARMS, INC.;;;Rosharon;TX;;;",precedence,11,2,111999;112920,2,111999,Agriculture,Rosharon,FALSE,Rutan Farms INC.,FALSE,,,,Process: Consumer products,
03deaf69-08ba-4d45-bf11-2879cf110b51,Ferme Guyon,;FERME GUYON LTEE;;;CHAMBLY;QC;;;,precedence,11,5,111998;237210,2,111998,Agriculture,Chambly,FALSE,Ferme Guyon Ltee,FALSE,LA Ferme Guyon LTEE,FALSE,,Process: Consumer products,
03ea8710-21d5-45c3-a0e8-46ccc6efc3f2,Ferme Plamondon ET Fils,;FERME PLAMONDON & FILS;;PORTE 72 RR 2;BARRAUTE;QC;J0Y 1A0;CA;;,precedence,11,5,112110;411110;112120,2,112110,Agriculture,Barraute,FALSE,Ferme Plamondon & Fils,FALSE,,,,Resource Industries,
03f86a2b-b010-42b6-ab45-83c48e5ef09e,"Herzholz Forestry, LLC",";HERZHOLZ FORESTRY, LLC;;;NACOGDOCHES;TX;;;",precedence,11,2,115310;113110,2,115310,Agriculture,Nacogdoches,FALSE,,,,,,Professional Services,
4e958d30-191e-4ae9-a681-352252320062,The Heli Team,;THE HELITEAM;;;ORLANDO;FL;;;,precedence,11,3,115112;484239;115310,2,115112,Agriculture,Orlando,FALSE,The Heliteam LLC,FALSE,THE Heliteam LLC,FALSE,,Professional Services,
4f288c9a-4014-4034-b6ff-6a0b96541f52,"J Curry Farms, LLC",;J CURRY FARMS;;;WESTVILLE;FL;;;,precedence,11,2,48412;111999,2,111999,Agriculture,Westville,FALSE,J Curry Farms LLC,FALSE,,,,Process: Consumer products,
041283b9-0d95-48bf-b617-ff4eb59c6fd1,"Harvest Farms, LLC",;HARVEST FARMS L.L.C.;;;Summersville;WV;;;,precedence,11,2,113110;111999,2,113110,Agriculture,Summersville,FALSE,"Harvest Farms, Llc",FALSE,Harvest Farms L.L.C.,FALSE,,Resource Industries,
04209d49-cc1d-414f-ad9b-3dfc41d414ff,Cjva Farm LTD.,;CJVA FARM.;;;WATFORD;ON;;;,precedence,11,3,111999;561990;561499,2,111999,Agriculture,Watford,FALSE,Cjva Farms LTD,FALSE,,,,Process: Consumer products,
04290146-7aab-481a-9a4a-0c9a70b991ee,Busfarm INC,;BUSFARM INC;;;RICHMOND;VA;;;,precedence,62,2,624210;111999,2,111999,Agriculture,Richmond,FALSE,,,,,,Process: Consumer products,
042dc308-4378-4c4b-81fb-e5e1c9a35c9b,Mountain Cablevision LIMITED,;ROBERT BRUCE FARMS.;;;CALGARY;AB;;;,precedence,51,2,515210;111999,2,111999,Agriculture,Calgary,FALSE,Robert Bruce Farms LTD.,FALSE,,,,Process: Consumer products,
043908e6-79f1-4345-92ab-f41940679294,Hunter Farms Llc,;Hunter Farms Llc;;;Burlington;WV;;;,precedence,11,2,1124;111999,2,111999,Agriculture,Burlington,FALSE,,,,,,Process: Consumer products,
badf2f3e-1016-4484-95d0-ca8c27a6cb36,Lansford INC,;LANSFORD;;;CLOVIS;NM;;;,precedence,11,2,48412;11112,2,11112,Agriculture,Clovis,FALSE,,,,,,Resource Industries,
bc5807df-99b3-46c3-8c1e-47bb939719ad,David P Wade,;DAVID P WADE;;;SOCORRO;NM;;;,precedence,11,2,111999;48412,2,111999,Agriculture,Socorro,TRUE,Dave Wade Farms,partial,,,,Process: Consumer products,
bc839f43-f37b-4c00-999e-13d471fe7a5e,Brown Farms INC,;BROWN FARMS INC;;;BARD;NM;;;,precedence,11,3,111999;112111;11112,2,111999,Agriculture,Bard,FALSE,,,,,,Process: Consumer products,
bcc6090b-7021-4680-b267-1f88b97b3e13,Dutch Valley Farms,;DUTCH VALLEY FARMS;;;CLOVIS;NM;;;,precedence,11,3,11112;111999;1121,2,111999,Agriculture,Clovis,partial,,,,,,Process: Consumer products,
beb19639-7838-4b43-bb34-a3a2455fa6e3,Jess Gossett,;JESS TAYLOR DYLAN GOSSETT;;;PORTALES;NM;;;,precedence,11,2,111999;48412,2,111999,Agriculture,Portales,TRUE,Jess Taylor Dylan Gossett,TRUE,Lightning Steer Farms,FALSE,,Process: Consumer products,
bed0a139-b387-4c22-9bd7-48e227eb13bf,Winn Cattle Company,;WINN CATTLE COMPANY;;;FORT SUMNER;NM;;;,precedence,11,2,48412;11211,2,11211,Agriculture,Portales,FALSE,,,,,,Resource Industries,
bee9c866-2039-4ec0-a60b-a27f3c0c2b90,Montoya Land & Cattle Company Inc.,;MONTOYA LAND & CATTLE COMPANY.;;;LA PLATA;NM;;;,precedence,11,2,11211;48412,2,11211,Agriculture,La Plata,FALSE,Montoya Cattle Compa,partial,Montoya Sheep & Cattle,FALSE,,Resource Industries,
bf99cb0f-4a3c-4c5c-bb69-62c8e9ca302e,Fastbucks,";FASTBUCKS OF ALBUQUERQUE NM, LLC;;;HOBBS;NM;;;",precedence,52,2,111999;522291,2,111999,Agriculture,Hobbs,FALSE,"Fastbucks of Alb II Nm, LLC",FALSE,"Fastbucks of Alb VII Nm, LLC",FALSE,,Process: Consumer products,
c04a643d-3fa8-4eb5-a4b6-d0f916661f7f,Ian Anderson,;IAN ANDERSON;;;Birds Landing;CA;;;,,11,3,11114;11112;11241,2,11114,Agriculture,Birds Landing,TRUE,,,,,,Resource Industries,
c04dc5e3-25a3-4627-87a6-79ca700b51f1,Imptestrm,";EAST GREENWICH DENTAL ASSOCIATES,.;;;EAST GREENWICH;RI;;;",precedence,561,2,561622;111999,2,111999,Agriculture,East Greenwich,FALSE,East Greenwich Locksmith,partial,East Greenwich Dental Associates,FALSE,,Process: Consumer products,
c3a52b92-891c-449d-a45a-77c7164a4b66,Denny Welch,;DENNY WELCH;;;TUCUMCARI;NM;;;,,11,2,11112;1121,2,11112,Agriculture,Tucumcari,TRUE,,,,,,Resource Industries,
c489709d-b16b-451f-89f8-3a61d5858c87,Robert Van Grouw Dairy,;ROBERT VAN GROUW;;;VISALIA;CA;;;,precedence,11,3,11212;112120;11112,2,112120,Agriculture,Visalia,partial,Robert Van Grouw,partial,,,,Resource Industries,
c59ea7f5-541e-42bf-9f7d-a93b5241ae4d,Ralph Vullo DBA Richardson Farms,;RALPH VULLO DBA RICHARDSON FARMS;;;TULAROSA;NM;;;,precedence,11,2,111999;11241,2,111999,Agriculture,Tularosa,FALSE,,,,,,Process: Consumer products,
c634e5e8-93fb-4b38-bab2-e4874b5a3699,Dykstra Dairy,;DYKSTRA DAIRY;;;Tulare;CA;;;,precedence,11,2,112120;11112,2,112120,Agriculture,Tulare,FALSE,,,,,,Resource Industries,
c720a258-36c3-40f9-9c44-289d7502133f,Ryan Farms,;PATRIC RYAN;;;MAXWELL;CA;;;,precedence,11,2,111999;48412,2,111999,Agriculture,Maxwell,FALSE,Patric Ryan,TRUE,,,,Process: Consumer products,
c7668465-b8ac-41a3-80d2-4cd843833cbd,C E Alexander And Sons,";C E ALEXANDER AND SONS,CE ALEXANDER AND SONS;;;LOVINGTON;NM;;;",precedence,11,3,11112;111999;48412,2,111999,Agriculture,Lovington,FALSE,C E Alexander & Sons INC,FALSE,Alexander Farms,FALSE,,Process: Consumer products,
c7e1f9c6-cde1-453f-95bd-fcebc737aa85,Holstien Farms,;HOLSTIEN FARMS;;;TULARE;CA;;;,precedence,11,2,112120;111999,2,111999,Agriculture,Tulare,FALSE,,,,,,Process: Consumer products,
c7e8845e-7954-433a-9d04-8cb93e6835bf,Triple G Farms LLC,;TRIPLE G FARMS;;;ARREY;NM;;;,precedence,11,2,48412;111999,2,111999,Agriculture,Arrey,FALSE,,,,,,Process: Consumer products,
c8ae6700-25b9-4fe0-a712-47d5aa42ed7d,Mark & Sandy Ottenwalter,";OTTENWALTER FARMS,.;;;COLUSA;CA;;;",precedence,21,3,11112;212398;111999,2,111999,Agriculture,Colusa,FALSE,"Ottenwalter Farms, INC.",FALSE,,,,Process: Consumer products,
c9ab7251-1beb-477c-8562-7d403e200435,Ferry Building,;FERRY BUILDING ASSOCIATES;;;SAN FRANCISCO;CA;;;,precedence,7,2,111999;722515,2,111999,Agriculture,San Francisco,FALSE,Blue Bottle Ferry Building Llc,FALSE,"Bskc Ferry Building, Llc",FALSE,,Process: Consumer products,
ca267235-7d82-4c59-b194-643c2ee4112b,Cauzza Brothers,;STEVEN P CAUZZA;;;BUTTONWILLOW;CA;;;,precedence,11,3,111920;56299;11112,2,11112,Agriculture,Buttonwillow,FALSE,Cauzza Bros,FALSE,"Cauzza Brothers, LLC",FALSE,,Resource Industries,
046d2a64-0b90-42dc-8257-ec55393724dc,Bar R Wildlife Ranch LLC,";BAR R WILDLIFE RANCH, LLC;;;Austin;TX;;;",Precedence,11,2,722410;112990,2,112990,Agriculture,Austin,FALSE,"Bar R Wildlife Ranch, LLC",FALSE,,,,Resource Industries,
046ea6f8-bd54-4dbb-a221-0914034cf57a,Rooyakkers Farm LIMITED,;ROOYAKKERS FARM;;;WEST BAY ROAD;NS;;;,,11,3,424440;111999,2,111999,Agriculture,St Peters,FALSE,Rooyakkers Farm,FALSE,Maria Johanna Fashions LIMITED,partial,,Process: Consumer products,
0471a6f8-5c95-4788-983d-57b3c46b41d9,Ferme Transit INC,;FERME TRANSIT INC;;848 RTE 275;LINIERE;QC;G0M 1J0;CA;;,precedence,11,4,112120;113311,2,113311,Agriculture,St-Come-Liniere,FALSE,Ferme Transit 87 INC.,FALSE,,,,Resource Industries,
04746971-9858-4585-99cb-42d003b29c7d,"Frm Farm, LLC",";FRM FARM, LLC;;;DALLAS;TX;;;",precedence,11,2,111999;531390,2,111999,Agriculture,Dallas,FALSE,Frm Farm LLC,FALSE,,,,Process: Consumer products,
047f8503-b73d-4b8b-b6d8-348e3a8f55f9,Ferme Claude ET Claire Joyal,;FERME CLAUDE ET CLAIRE JOYAL;;;MASSUEVILLE;QC;;;,precedence,11,5,111219;112110,2,112110,Agriculture,Massueville,partial,Ferme Claude & Claire Joyal,partial,Ferme Claude ET Gilles Joyal,partial,,Resource Industries,
515e4193-6c52-49fc-9597-eef3b22a2ebc,Vegan Bites Near ME LLC,;MIMI'S VEGAN BITES & JUICES.;;;MIAMI;FL;;;,precedence,11,2,311410;111999,2,111999,Agriculture,Miami,FALSE,Farm Bites And Juices LLC,FALSE,Mimi's Vegan Bites & Juices INC.,FALSE,,Process: Consumer products,
048b72b6-dfcd-40e4-950b-d31a4f9dab0a,Orientacion Medica DE LA Farmacia Del Ahorro,;ORIENTACION MEDICA DE LA FARMACIA DEL AHORRO;;;HUAMANTLA;MX-TL;;;,precedence,62,2,111999;621111,2,111999,Agriculture,Huamantla,FALSE,Comercializadora Farmaceutica DE Chiapas Sapi DE CV,FALSE,,,,Process: Consumer products,
04951aeb-9050-4786-af35-28e6afba16b3,Beehive Stoney Brooke,;Beehive Stoney Brooke;;;Morgan;UT;;;,precedence,62,2,112910;623990,2,112910,Agriculture,Morgan,partial,,,,,,Resource Industries,
04964033-f291-4693-b26f-7135847070d1,Wolf L & G Farms LLC,";WOLF L & G FARMS,WOLF L&G FARMS;;;LANCASTER;WI;;;",precedence,11,3,484239;111120;111999,2,111999,Agriculture,Lancaster,FALSE,,,,,,Process: Consumer products,
04b3f7ef-79d7-487d-8873-62ea2c7ff23d,Mariscos Cerro Cabezon,;COMISARIA CERRO CABEZON;;;GUASAVE;MX-SI;;;,precedence,7,5,722512;114119,2,114119,Agriculture,Guasave,FALSE,Comisaria Cerro Cabezon,FALSE,Productores Del Cerro Cabezon,partial,,Resource Industries,
04c5e98d-4fe9-4304-ad5f-fc1248cd521c,"Yearous Cattle Company, LLC",";YEAROUS CATTLE COMPANY,;;;FORT MORGAN;CO;;;",precedence,11,2,11112;112110,2,112110,Agriculture,Fort Morgan,FALSE,"Yearous Land Company, LLC",FALSE,"Yearous Trucking, INC",FALSE,,Resource Industries,
ca7c4f5d-e2bc-4fbf-8eb9-47fe162c5912,Bert And Tanis Wilgenburg,;BERT &AMP; TANIS WILGENBURG;;;HANFORD;CA;;;,precedence,11,2,112120;11112,2,112120,Agriculture,Hanford,FALSE,Bert &Amp; Tanis Wilgenburg,FALSE,Tanis Wilgenburg,FALSE,,Resource Industries,
cb837e34-4186-46d1-90e3-daea6e8d6017,Blue Ridge Farming INC,;BLUE RIDGE FARMING INC;;;CANTUA CREEK;CA;;;,precedence,11,2,11192;115112,2,115112,Agriculture,Cantua Creek,FALSE,,,,,,Professional Services,
cbeaa7e1-110d-4146-b8ba-4e3385b53f75,Frank & Joe Schott Trucking INC,;FRANK & JOE SCHOTT TRUCKING;;;TIPTON;CA;;;,precedence,484,3,111998;11112;48412,2,111998,Agriculture,Tipton,FALSE,Frank Schott,TRUE,,,,Process: Consumer products,
cc38fcd8-89a4-4637-b553-8a92d717688a,United States Forest Service - Mendocino National Forest - Stonyford Work Center,;UNITED STATES FOREST SERVICE - MENDOCINO NATIONAL FOREST - STONYFORD WORK CENTER;;;STONYFORD;CA;;;,tofix,62,2,115310;621910,2,115310,Agriculture,Stonyford,FALSE,,,,,,Professional Services,
cc8959bc-4f31-4170-b3c3-7a9fd1f0d6e7,Homen Dairy Farms LP,;HOMEN DAIRY FARMS LP;;;Merced;CA;;;,precedence,11,3,11212;111999;11112,2,111999,Agriculture,Merced,FALSE,,,,,,Process: Consumer products,
cd553928-e84d-4c40-9c92-5f7d967f88cd,Imperial Valley Milling,;IMPERIAL VALLEY MILLING;;;HOLTVILLE;CA;;;,precedence,11,3,48412;115112,2,115112,Agriculture,Holtville,TRUE,Imperial Valley Milling Co,FALSE,Imperial Valley Milling Company,FALSE,,Professional Services,
cdee8da5-9b81-414d-9cc9-a4ac16ba2d83,J S Farms,;JEFFREY PRUNTY;;;WAGON MOUND;NM;;;,precedence,11,2,111999;48412,2,111999,Agriculture,Wagon Mound,FALSE,Jeffrey Prunty,TRUE,,,,Process: Consumer products,
